#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q15323	uniprotkb:Q9C0C4	intact:EBI-948001|uniprotkb:Q9UE12	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:k1h1_human(display_long)|uniprotkb:KRTHA1(gene name synonym)|uniprotkb:Hair keratin, type I Ha1(gene name synonym)|uniprotkb:Keratin-31(gene name synonym)|uniprotkb:KRT31(gene name)|psi-mi:KRT31(display_short)|uniprotkb:HHA1(gene name synonym)|uniprotkb:HKA1(gene name synonym)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-23077502|imex:IM-25472-41897	author score:0.8927531121|intact-miscore:0.72
uniprotkb:P08779	uniprotkb:Q9C0C4	intact:EBI-356410|uniprotkb:A8K488|uniprotkb:P30654|uniprotkb:Q16402|uniprotkb:Q9UBG8	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:k1c16_human(display_long)|uniprotkb:Cytokeratin-16(gene name synonym)|uniprotkb:KRT16(gene name)|psi-mi:KRT16(display_short)|uniprotkb:KRT16A(gene name synonym)|uniprotkb:Keratin-16(gene name synonym)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-23126019|imex:IM-25472-44548	author score:0.868089620182|intact-miscore:0.56
uniprotkb:O76011	uniprotkb:Q9C0C4	intact:EBI-1047093|uniprotkb:Q8IUT8|uniprotkb:Q8N4W2	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:krt34_human(display_long)|uniprotkb:KRTHA4(gene name synonym)|uniprotkb:Hair keratin, type I Ha4(gene name synonym)|uniprotkb:Keratin-34(gene name synonym)|uniprotkb:HKA4(gene name synonym)|uniprotkb:KRT34(gene name)|psi-mi:KRT34(display_short)|uniprotkb:HHA4(gene name synonym)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-23038883|imex:IM-25472-39789	author score:0.868053788665|intact-miscore:0.56
uniprotkb:Q8ND90	uniprotkb:Q9C0C4	intact:EBI-302345|uniprotkb:A8K4L5|uniprotkb:O95144|uniprotkb:Q8NG07	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:pnma1_human(display_long)|uniprotkb:PNMA1(gene name)|psi-mi:PNMA1(display_short)|uniprotkb:MA1(gene name synonym)|uniprotkb:Neuron- and testis-specific protein 1(gene name synonym)|uniprotkb:37 kDa neuronal protein(gene name synonym)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0397"(two hybrid array)	Luck et al. (2017)	pubmed:32296183|imex:IM-25472	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-23050432|imex:IM-25472-40420	author score:0.86063979415|intact-miscore:0.72
uniprotkb:Q6IQ23	uniprotkb:O75326	intact:EBI-2125301|uniprotkb:B4DK33|uniprotkb:B4DWC3|uniprotkb:Q86VZ7	intact:EBI-1753538|uniprotkb:Q1XE81|uniprotkb:Q1XE82|uniprotkb:Q1XE83|uniprotkb:Q1XE84|uniprotkb:Q3MIY5|uniprotkb:B4DDP7|uniprotkb:F5H1S0	psi-mi:pkha7_human(display_long)|uniprotkb:PLEKHA7(gene name)|psi-mi:PLEKHA7(display_short)	psi-mi:sem7a_human(display_long)|uniprotkb:SEMA7A(gene name)|psi-mi:SEMA7A(display_short)|uniprotkb:CD108(gene name synonym)|uniprotkb:SEMAL(gene name synonym)|uniprotkb:Semaphorin-L(gene name synonym)|uniprotkb:Semaphorin-K1(gene name synonym)|uniprotkb:John-Milton-Hargen human blood group Ag(gene name synonym)|uniprotkb:JMH blood group antigen(gene name synonym)|uniprotkb:CDw108(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Kourtidis, et al. (2017)	imex:IM-25739|pubmed:28877994	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-16398399|imex:IM-25739-1	intact-miscore:0.35
uniprotkb:P03372	uniprotkb:Q99985	intact:EBI-78473|uniprotkb:Q5T5H7|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7	intact:EBI-11054756|uniprotkb:B4DRL8	psi-mi:esr1_human(display_long)|uniprotkb:ESR1(gene name)|psi-mi:ESR1(display_short)|uniprotkb:ESR(gene name synonym)|uniprotkb:NR3A1(gene name synonym)|uniprotkb:Estradiol receptor(gene name synonym)|uniprotkb:ER-alpha(gene name synonym)|uniprotkb:Nuclear receptor subfamily 3 group A member 1(gene name synonym)	psi-mi:sem3c_human(display_long)|uniprotkb:SEMA3C(gene name)|psi-mi:SEMA3C(display_short)|uniprotkb:SEMAE(gene name synonym)|uniprotkb:Semaphorin-E(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Nassa et al. (2019)	pubmed:31527615|imex:IM-26954	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21301141|imex:IM-26954-1	intact-miscore:0.35
uniprotkb:P03372	uniprotkb:Q99985	intact:EBI-78473|uniprotkb:Q5T5H7|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7	intact:EBI-11054756|uniprotkb:B4DRL8	psi-mi:esr1_human(display_long)|uniprotkb:ESR1(gene name)|psi-mi:ESR1(display_short)|uniprotkb:ESR(gene name synonym)|uniprotkb:NR3A1(gene name synonym)|uniprotkb:Estradiol receptor(gene name synonym)|uniprotkb:ER-alpha(gene name synonym)|uniprotkb:Nuclear receptor subfamily 3 group A member 1(gene name synonym)	psi-mi:sem3c_human(display_long)|uniprotkb:SEMA3C(gene name)|psi-mi:SEMA3C(display_short)|uniprotkb:SEMAE(gene name synonym)|uniprotkb:Semaphorin-E(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Nassa et al. (2019)	pubmed:31527615|imex:IM-26954	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21302175|imex:IM-26954-3	intact-miscore:0.35
uniprotkb:P03372	uniprotkb:Q9C0C4	intact:EBI-78473|uniprotkb:Q5T5H7|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:esr1_human(display_long)|uniprotkb:ESR1(gene name)|psi-mi:ESR1(display_short)|uniprotkb:ESR(gene name synonym)|uniprotkb:NR3A1(gene name synonym)|uniprotkb:Estradiol receptor(gene name synonym)|uniprotkb:ER-alpha(gene name synonym)|uniprotkb:Nuclear receptor subfamily 3 group A member 1(gene name synonym)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0676"(tandem affinity purification)	Nassa et al. (2019)	pubmed:31527615|imex:IM-26954	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-21302175|imex:IM-26954-3	intact-miscore:0.35
uniprotkb:O94875	uniprotkb:Q9H2E6	intact:EBI-311323|intact:EBI-2804177|uniprotkb:A6NEK9|uniprotkb:O60592|uniprotkb:O60593|uniprotkb:Q96EX0|uniprotkb:D3DP62|uniprotkb:D3DP63|intact:EBI-10983198|intact:EBI-10965282|uniprotkb:B3KPQ7|uniprotkb:H7BXR4|uniprotkb:J3KNZ5|intact:EBI-747334|uniprotkb:B7Z1G5|uniprotkb:C9JKV9|uniprotkb:G3XAI0|uniprotkb:B7Z3X6|uniprotkb:E9PAS5|uniprotkb:E9PAW4	intact:EBI-311295|uniprotkb:Q9P2H9	psi-mi:srbs2_human(display_long)|uniprotkb:ARGBP2(gene name synonym)|uniprotkb:KIAA0777(gene name synonym)|uniprotkb:Arg/Abl-interacting protein 2(gene name synonym)|uniprotkb:Sorbin(gene name synonym)|uniprotkb:Arg-binding protein 2(gene name synonym)|uniprotkb:SORBS2(gene name)|psi-mi:SORBS2(display_short)	psi-mi:sem6a_human(display_long)|uniprotkb:SEMAQ(gene name synonym)|uniprotkb:Semaphorin VIA(gene name synonym)|uniprotkb:Semaphorin-6A-1(gene name synonym)|uniprotkb:SEMA6A(gene name)|psi-mi:SEMA6A(display_short)|uniprotkb:KIAA1368(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Nakayama et al. (2002)	pubmed:12421765	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-311707	intact-miscore:0.37
uniprotkb:Q9BX66	uniprotkb:Q9H2E6	intact:EBI-433642|uniprotkb:Q9Y338|uniprotkb:A7MD40|uniprotkb:Q5T924|uniprotkb:D3DR42|uniprotkb:A6NEK3|uniprotkb:A6NID8|uniprotkb:A6NJS4|uniprotkb:Q5T923|uniprotkb:Q5T927|uniprotkb:Q5T928|uniprotkb:Q5T929|uniprotkb:Q5T930|uniprotkb:Q5T931|uniprotkb:Q5T932|uniprotkb:A0AED4|uniprotkb:O43857|uniprotkb:Q7LBE5|uniprotkb:Q8IVK0|uniprotkb:Q8IVQ4|uniprotkb:Q96KF3|uniprotkb:Q96KF4|uniprotkb:Q9BX64|uniprotkb:Q9BX65|uniprotkb:Q9P2Q0|uniprotkb:Q9UFT2|uniprotkb:Q9UHN7	intact:EBI-311295|uniprotkb:Q9P2H9	psi-mi:srbs1_human(display_long)|uniprotkb:KIAA0894(gene name synonym)|uniprotkb:Ponsin(gene name synonym)|uniprotkb:c-Cbl-associated protein(gene name synonym)|uniprotkb:SH3 domain protein 5(gene name synonym)|uniprotkb:SH3P12(gene name synonym)|uniprotkb:SORBS1(gene name)|psi-mi:SORBS1(display_short)|uniprotkb:KIAA1296(gene name synonym)|uniprotkb:SH3D5(gene name synonym)	psi-mi:sem6a_human(display_long)|uniprotkb:SEMAQ(gene name synonym)|uniprotkb:Semaphorin VIA(gene name synonym)|uniprotkb:Semaphorin-6A-1(gene name synonym)|uniprotkb:SEMA6A(gene name)|psi-mi:SEMA6A(display_short)|uniprotkb:KIAA1368(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Nakayama et al. (2002)	pubmed:12421765	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-311715	intact-miscore:0.37
uniprotkb:Q9NZM3	uniprotkb:Q9H2E6	intact:EBI-308689|uniprotkb:O95062|uniprotkb:Q15812|uniprotkb:Q9HAK4|uniprotkb:Q9NXE6|uniprotkb:Q9NYG0|uniprotkb:Q9NZM2|uniprotkb:Q9ULG4	intact:EBI-311295|uniprotkb:Q9P2H9	psi-mi:itsn2_human(display_long)|uniprotkb:SH3 domain-containing protein 1B(gene name synonym)|uniprotkb:SH3P18(gene name synonym)|uniprotkb:SH3P18-like WASP-associated protein(gene name synonym)|uniprotkb:ITSN2(gene name)|psi-mi:ITSN2(display_short)|uniprotkb:KIAA1256(gene name synonym)|uniprotkb:SH3D1B(gene name synonym)|uniprotkb:SWAP(gene name synonym)	psi-mi:sem6a_human(display_long)|uniprotkb:SEMAQ(gene name synonym)|uniprotkb:Semaphorin VIA(gene name synonym)|uniprotkb:Semaphorin-6A-1(gene name synonym)|uniprotkb:SEMA6A(gene name)|psi-mi:SEMA6A(display_short)|uniprotkb:KIAA1368(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Nakayama et al. (2002)	pubmed:12421765	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-311711	intact-miscore:0.37
uniprotkb:Q7Z6J0	uniprotkb:Q9H2E6	intact:EBI-311339|uniprotkb:Q05BT2|uniprotkb:Q8IW46|uniprotkb:Q9HAM2|uniprotkb:Q9P234|intact:EBI-1374106	intact:EBI-311295|uniprotkb:Q9P2H9	psi-mi:sh3r1_human(display_long)|uniprotkb:KIAA1494(gene name synonym)|uniprotkb:POSH(gene name synonym)|uniprotkb:RNF142(gene name synonym)|uniprotkb:SH3MD2(gene name synonym)|uniprotkb:SH3 domain-containing RING finger protein 1(gene name synonym)|uniprotkb:Plenty of SH3s(gene name synonym)|uniprotkb:SH3 multiple domains protein 2(gene name synonym)|uniprotkb:RING finger protein 142(gene name synonym)|uniprotkb:RING-type E3 ubiquitin transferase SH3RF1(gene name synonym)|uniprotkb:SH3RF1(gene name)|psi-mi:SH3RF1(display_short)|uniprotkb:POSH1(gene name synonym)	psi-mi:sem6a_human(display_long)|uniprotkb:SEMAQ(gene name synonym)|uniprotkb:Semaphorin VIA(gene name synonym)|uniprotkb:Semaphorin-6A-1(gene name synonym)|uniprotkb:SEMA6A(gene name)|psi-mi:SEMA6A(display_short)|uniprotkb:KIAA1368(gene name synonym)	psi-mi:"MI:0018"(two hybrid)	Nakayama et al. (2002)	pubmed:12421765	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-311719	intact-miscore:0.37
uniprotkb:P45889	uniprotkb:Q24323	intact:EBI-137955|uniprotkb:Q9VG37	intact:EBI-167965|uniprotkb:Q0E954|uniprotkb:Q6NN47|uniprotkb:Q7KRC9|uniprotkb:Q8MLF1|uniprotkb:Q9V7Q7	psi-mi:actz_drome(display_long)|uniprotkb:Arp1(gene name)|psi-mi:Arp1(display_short)|uniprotkb:Actin-like protein 1(gene name synonym)|uniprotkb:Actin-like protein 87C(gene name synonym)|uniprotkb:Actr87C(gene name synonym)|uniprotkb:Arp87C(gene name synonym)|uniprotkb:CG6174(orf name)	psi-mi:sem2a_drome(display_long)|uniprotkb:Sema2a(gene name)|psi-mi:Sema2a(display_short)|uniprotkb:Sema-2a(gene name synonym)|uniprotkb:Semaphorin-II(gene name synonym)|uniprotkb:CG4700(orf name)	psi-mi:"MI:0018"(two hybrid)	Giot et al. (2003)	pubmed:14605208|imex:IM-16524|mint:MINT-5216804	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-274675|imex:IM-16524-17976	author score:0.04|author score:low|intact-miscore:0.37
uniprotkb:P00528	uniprotkb:Q24323	intact:EBI-87092|uniprotkb:A4V1H7|uniprotkb:O18372|uniprotkb:Q9VZA2	intact:EBI-167965|uniprotkb:Q0E954|uniprotkb:Q6NN47|uniprotkb:Q7KRC9|uniprotkb:Q8MLF1|uniprotkb:Q9V7Q7	psi-mi:src64_drome(display_long)|uniprotkb:Src64B(gene name)|psi-mi:Src64B(display_short)|uniprotkb:Src1(gene name synonym)|uniprotkb:CG7524(orf name)	psi-mi:sem2a_drome(display_long)|uniprotkb:Sema2a(gene name)|psi-mi:Sema2a(display_short)|uniprotkb:Sema-2a(gene name synonym)|uniprotkb:Semaphorin-II(gene name synonym)|uniprotkb:CG4700(orf name)	psi-mi:"MI:0018"(two hybrid)	Giot et al. (2003)	pubmed:14605208|imex:IM-16524|mint:MINT-5216804	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	taxid:7227(drome)|taxid:7227("Drosophila melanogaster (Fruit fly)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-274679|imex:IM-16524-17977	author score:0.15|author score:low|intact-miscore:0.37
uniprotkb:P68446	uniprotkb:P24764	intact:EBI-7272974|intact:MINT-130795|uniprotkb:P21048|uniprotkb:Q76ZV8	intact:EBI-7272986|intact:MINT-130802|uniprotkb:Q80HU1	psi-mi:e7_vaccw(display_long)|uniprotkb:E7R(orf name)|uniprotkb:VACWR063(locus name)	psi-mi:sema_vaccw(display_long)|uniprotkb:A39R(orf name)|uniprotkb:VACWR163(locus name)	psi-mi:"MI:0018"(two hybrid)	McCraith et al. (2000)	pubmed:10781095|mint:MINT-5212524	taxid:10254(vaccw)|taxid:10254("vaccinia virus (stra")	taxid:10254(vaccw)|taxid:10254("vaccinia virus (stra")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7272999|mint:MINT-16906	intact-miscore:0.37
uniprotkb:P09167	uniprotkb:O75326	intact:EBI-8027669|intact:MINT-1958193	intact:EBI-1753538|uniprotkb:Q1XE81|uniprotkb:Q1XE82|uniprotkb:Q1XE83|uniprotkb:Q1XE84|uniprotkb:Q3MIY5|uniprotkb:B4DDP7|uniprotkb:F5H1S0	psi-mi:aera_aerhy(display_long)|uniprotkb:aerA(gene name)|psi-mi:aerA(display_short)	psi-mi:sem7a_human(display_long)|uniprotkb:SEMA7A(gene name)|psi-mi:SEMA7A(display_short)|uniprotkb:CD108(gene name synonym)|uniprotkb:SEMAL(gene name synonym)|uniprotkb:Semaphorin-L(gene name synonym)|uniprotkb:Semaphorin-K1(gene name synonym)|uniprotkb:John-Milton-Hargen human blood group Ag(gene name synonym)|uniprotkb:JMH blood group antigen(gene name synonym)|uniprotkb:CDw108(gene name synonym)	psi-mi:"MI:0049"(filter binding)	Iacovache et al. (2006)	pubmed:16424900|imex:IM-11001|mint:MINT-5218244	taxid:644(aerhy)|taxid:644(Aeromonas hydrophila)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-8027723|mint:MINT-1958236|imex:IM-11001-2	intact-miscore:0.44
uniprotkb:Q80UG2	uniprotkb:O35464	intact:EBI-8057809|intact:MINT-7996686|uniprotkb:E9QN64|uniprotkb:Q8BKK9|uniprotkb:Q5DTW8	intact:EBI-8057848|uniprotkb:Q9EQ71|uniprotkb:Q6P5A8|uniprotkb:Q6PCN9|intact:MINT-7996710	psi-mi:plxa4_mouse(display_long)|uniprotkb:Plxna4(gene name)|psi-mi:Plxna4(display_short)|uniprotkb:Kiaa1550(gene name synonym)	psi-mi:sem6a_mouse(display_long)|uniprotkb:Sema6a(gene name)|psi-mi:Sema6a(display_short)|uniprotkb:Semaq(gene name synonym)|uniprotkb:Semaphorin VIA(gene name synonym)|uniprotkb:Semaphorin-6A-1(gene name synonym)|uniprotkb:Semaphorin Q(gene name synonym)	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Haklai-Topper et al. (2010)	pubmed:20606624|imex:IM-15009|mint:MINT-7996678|doi:10.1038/emboj.2010.147	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:10090(mouse)|taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8057926|mint:MINT-8011786|imex:IM-15009-2	intact-miscore:0.56
uniprotkb:O60486	uniprotkb:O75326	intact:EBI-2927384|uniprotkb:Q59H25	intact:EBI-1753538|uniprotkb:Q1XE81|uniprotkb:Q1XE82|uniprotkb:Q1XE83|uniprotkb:Q1XE84|uniprotkb:Q3MIY5|uniprotkb:B4DDP7|uniprotkb:F5H1S0	psi-mi:plxc1_human(display_long)|uniprotkb:PLXNC1(gene name)|psi-mi:PLXNC1(display_short)|uniprotkb:VESPR(gene name synonym)|uniprotkb:Virus-encoded semaphorin protein receptor(gene name synonym)	psi-mi:sem7a_human(display_long)|uniprotkb:SEMA7A(gene name)|psi-mi:SEMA7A(display_short)|uniprotkb:CD108(gene name synonym)|uniprotkb:SEMAL(gene name synonym)|uniprotkb:Semaphorin-L(gene name synonym)|uniprotkb:Semaphorin-K1(gene name synonym)|uniprotkb:John-Milton-Hargen human blood group Ag(gene name synonym)|uniprotkb:JMH blood group antigen(gene name synonym)|uniprotkb:CDw108(gene name synonym)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Liu et al. (2010)	pubmed:20727575|imex:IM-15164	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2927412|imex:IM-15164-5	intact-miscore:0.61
uniprotkb:O60486	uniprotkb:Q8JL80	intact:EBI-2927384|uniprotkb:Q59H25	intact:EBI-2927425	psi-mi:plxc1_human(display_long)|uniprotkb:PLXNC1(gene name)|psi-mi:PLXNC1(display_short)|uniprotkb:VESPR(gene name synonym)|uniprotkb:Virus-encoded semaphorin protein receptor(gene name synonym)	psi-mi:sema_ectvm(display_long)|uniprotkb:EVM139(gene name)|psi-mi:EVM139(display_short)|uniprotkb:SEMA(gene name synonym)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Liu et al. (2010)	pubmed:20727575|imex:IM-15164	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:265874(ectvm)|taxid:265874("Ectromelia virus (strain Moscow)")	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2927412|imex:IM-15164-5	intact-miscore:0.61
uniprotkb:O60486	uniprotkb:O75326	intact:EBI-2927384|uniprotkb:Q59H25	intact:EBI-1753538|uniprotkb:Q1XE81|uniprotkb:Q1XE82|uniprotkb:Q1XE83|uniprotkb:Q1XE84|uniprotkb:Q3MIY5|uniprotkb:B4DDP7|uniprotkb:F5H1S0	psi-mi:plxc1_human(display_long)|uniprotkb:PLXNC1(gene name)|psi-mi:PLXNC1(display_short)|uniprotkb:VESPR(gene name synonym)|uniprotkb:Virus-encoded semaphorin protein receptor(gene name synonym)	psi-mi:sem7a_human(display_long)|uniprotkb:SEMA7A(gene name)|psi-mi:SEMA7A(display_short)|uniprotkb:CD108(gene name synonym)|uniprotkb:SEMAL(gene name synonym)|uniprotkb:Semaphorin-L(gene name synonym)|uniprotkb:Semaphorin-K1(gene name synonym)|uniprotkb:John-Milton-Hargen human blood group Ag(gene name synonym)|uniprotkb:JMH blood group antigen(gene name synonym)|uniprotkb:CDw108(gene name synonym)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Liu et al. (2010)	pubmed:20727575|imex:IM-15164	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2927441|imex:IM-15164-3	intact-miscore:0.61
uniprotkb:O60486	uniprotkb:O75326	intact:EBI-2927384|uniprotkb:Q59H25	intact:EBI-1753538|uniprotkb:Q1XE81|uniprotkb:Q1XE82|uniprotkb:Q1XE83|uniprotkb:Q1XE84|uniprotkb:Q3MIY5|uniprotkb:B4DDP7|uniprotkb:F5H1S0	psi-mi:plxc1_human(display_long)|uniprotkb:PLXNC1(gene name)|psi-mi:PLXNC1(display_short)|uniprotkb:VESPR(gene name synonym)|uniprotkb:Virus-encoded semaphorin protein receptor(gene name synonym)	psi-mi:sem7a_human(display_long)|uniprotkb:SEMA7A(gene name)|psi-mi:SEMA7A(display_short)|uniprotkb:CD108(gene name synonym)|uniprotkb:SEMAL(gene name synonym)|uniprotkb:Semaphorin-L(gene name synonym)|uniprotkb:Semaphorin-K1(gene name synonym)|uniprotkb:John-Milton-Hargen human blood group Ag(gene name synonym)|uniprotkb:JMH blood group antigen(gene name synonym)|uniprotkb:CDw108(gene name synonym)	psi-mi:"MI:0065"(isothermal titration calorimetry)	Liu et al. (2010)	pubmed:20727575|imex:IM-15164	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2927441|imex:IM-15164-3	intact-miscore:0.61
